"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TETCBUS","198704","6317.775","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198705","6203.087","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198706","6283.858","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198707","6630.484","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198708","6518.294","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198709","6127.542","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198710","6366.409","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198711","6346.123","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198712","7281.541","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198713","79054.456","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198801","7804.136","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198802","7311.849","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198803","7300.926","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198804","6453.888","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198805","6394.683","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198806","6511.855","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198807","6750.241","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198808","6992.534","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198809","6344.903","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198810","6591.078","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198811","6708.19","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198812","7544.911","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198813","82709.172","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198901","7643.419","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198902","7233.498","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198903","7545.703","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198904","6664.216","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198905","6639.14","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198906","6697.346","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198907","6859.659","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198908","7031.494","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198909","6484.541","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198910","6794.031","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198911","6943.56","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198912","8248.724","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","198913","84785.325","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199001","7812.967","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199002","7007.056","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199003","7309.418","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199004","6771.439","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199005","6750.376","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199006","6759.777","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199007","7036.447","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199008","7283.532","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199009","6618.049","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199010","6812.414","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199011","6776.438","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199012","7546.645","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199013","84484.553","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199101","8078.661","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199102","6866.738","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199103","7144.066","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199104","6540.723","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199105","6659.213","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199106","6702.509","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199107","7102.868","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199108","7117.701","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199109","6662.225","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199110","6862.825","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199111","7011.114","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199112","7688.591","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199113","84437.217","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199201","7988.956","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199202","7247.705","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199203","7353.583","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199204","6845.997","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199205","6702.403","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199206","6719.321","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199207","7164.272","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199208","7033.411","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199209","6686.894","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199210","6906.882","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199211","7083.547","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199212","8049.21","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199213","85782.166","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199301","7912.456","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199302","7424.598","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199303","7816.592","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199304","6907.476","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199305","6650.483","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199306","6847.311","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199307","7313.062","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199308","7337.386","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199309","6819.004","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199310","6988.178","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199311","7285.727","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199312","8022.313","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199313","87324.592","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199401","8589.797","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199402","7746.401","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199403","7668.421","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199404","6983.321","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199405","6890.507","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199406","7166.432","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199407","7395.024","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199408","7477.23","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199409","6886.16","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199410","7075.223","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199411","7152.79","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199412","8008.857","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199413","89040.174","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199501","8226.193","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199502","7600.222","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199503","7746","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199504","7110.691","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199505","7155.399","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199506","7235.883","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199507","7630.432","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199508","7922.336","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199509","7140.889","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199510","7229.695","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199511","7577.392","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199512","8415.663","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199513","90990.808","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199601","8781.981","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199602","8109.506","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199603","8197.535","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199604","7367.168","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199605","7467.868","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199606","7450.954","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199607","7763.058","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199608","7874.803","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199609","7151.97","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199610","7622.8","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199611","7801.33","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199612","8411.304","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199613","94000.312","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199701","8829.387","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199702","7792.359","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199703","7990.105","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199704","7528.444","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199705","7481.764","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199706","7470.765","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199707","8096.186","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199708","7914.987","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199709","7417.608","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199710","7682.068","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199711","7754.95","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199712","8612.464","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199713","94571.079","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199801","8613.349","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199802","7650.204","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199803","8174.686","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199804","7515.048","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199805","7579.487","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199806","7719.457","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199807","8280.961","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199808","8230.509","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199809","7619.267","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199810","7613.624","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199811","7511.035","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199812","8473.946","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199813","94981.588","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199901","8916.761","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199902","7813.917","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199903","8374.956","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199904","7661.381","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199905","7627.869","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199906","7809.606","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199907","8374.699","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199908","8382.839","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199909","7616.185","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199910","7719.808","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199911","7639.148","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199912","8677.385","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","199913","96614.542","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200001","8952.552","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200002","8408.733","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200003","8299.973","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200004","7675.241","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200005","8031.61","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200006","8008.679","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200007","8236.269","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200008","8548.824","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200009","7698.591","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200010","7766.954","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200011","7945.917","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200012","9202.865","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200013","98776.235","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200101","9232.643","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200102","8076.539","11","Primary Energy Consumption Total","Trillion Btu"
"TETCBUS","200103","8478.752","11","Primary Energy Consumption Total","Trillion Btu"
